Frame; Time (ms); Time (s); Delta
8360;76171,64;76,17;8,51
8361;76179,81;76,18;8,17
8362;76187,63;76,19;7,82
8363;76195,71;76,2;8,08
8364;76204,68;76,2;8,97
8365;76212,71;76,21;8,03
8366;76221,49;76,22;8,78
8367;76229,63;76,23;8,14
8368;76237,61;76,24;7,98
8369;76245,89;76,25;8,28
8370;76254,09;76,25;8,2
8371;76262,16;76,26;8,07
8372;76270,51;76,27;8,35
8373;76279,07;76,28;8,56
8374;76287,59;76,29;8,52
8375;76295,77;76,3;8,18
8376;76304,21;76,3;8,44
8377;76312,64;76,31;8,43
8378;76320,79;76,32;8,15
8379;76328,89;76,33;8,1
8380;76336,94;76,34;8,05
8381;76344,98;76,34;8,04
8382;76352,96;76,35;7,98
8383;76361,05;76,36;8,09
8384;76369,01;76,37;7,96
8385;76377,05;76,38;8,04
8386;76385,03;76,39;7,98
8387;76393,07;76,39;8,04
8388;76401,63;76,4;8,56
8389;76409,64;76,41;8,01
8390;76417,71;76,42;8,07
8391;76425,69;76,43;7,98
8392;76433,92;76,43;8,23
8393;76441,94;76,44;8,02
8394;76450,07;76,45;8,13
8395;76460,2;76,46;10,13
8396;76468,38;76,47;8,18
8397;76476,6;76,48;8,22
8398;76485,31;76,49;8,71
8399;76493,63;76,49;8,32
8400;76501,93;76,5;8,3
8401;76510,49;76,51;8,56
8402;76518,75;76,52;8,26
8403;76527,1;76,53;8,35
8404;76535,19;76,54;8,09
8405;76543,32;76,54;8,13
8406;76551,65;76,55;8,33
8407;76559,68;76,56;8,03
8408;76567,74;76,57;8,06
8409;76575,78;76,58;8,04
8410;76583,92;76,58;8,14
8411;76592,18;76,59;8,26
8412;76600,42;76,6;8,24
8413;76608,44;76,61;8,02
8414;76616,89;76,62;8,45
8415;76625,47;76,63;8,58
8416;76633,45;76,63;7,98
8417;76641,83;76,64;8,38
8418;76649,99;76,65;8,16
8419;76658,4;76,66;8,41
8420;76666,46;76,67;8,06
8421;76674,39;76,67;7,93
8422;76682,57;76,68;8,18
8423;76690,96;76,69;8,39
8424;76699,14;76,7;8,18
8425;76708,42;76,71;9,28
8426;76716,67;76,72;8,25
8427;76725,06;76,73;8,39
8428;76733,43;76,73;8,37
8429;76741,76;76,74;8,33
8430;76749,91;76,75;8,15
8431;76758,16;76,76;8,25
8432;76766,32;76,77;8,16
8433;76774,86;76,77;8,54
8434;76783,64;76,78;8,78
8435;76791,73;76,79;8,09
8436;76799,95;76,8;8,22
8437;76808,31;76,81;8,36
8438;76816,69;76,82;8,38
8439;76824,91;76,82;8,22
8440;76833,33;76,83;8,42
8441;76841,58;76,84;8,25
8442;76849,64;76,85;8,06
8443;76857,77;76,86;8,13
8444;76865,91;76,87;8,14
8445;76874,05;76,87;8,14
8446;76882,41;76,88;8,36
8447;76890,48;76,89;8,07
8448;76898,5;76,9;8,02
8449;76906,5;76,91;8
8450;76914,74;76,91;8,24
8451;76923,45;76,92;8,71
8452;76931,78;76,93;8,33
8453;76940,75;76,94;8,97
8454;76948,9;76,95;8,15
8455;76957,46;76,96;8,56
8456;76966,6;76,97;9,14
8457;76974,74;76,97;8,14
8458;76982,9;76,98;8,16
8459;76991,09;76,99;8,19
8460;76999,39;77;8,3
8461;77007,58;77,01;8,19
8462;77015,72;77,02;8,14
8463;77023,78;77,02;8,06
8464;77031,83;77,03;8,05
8465;77039,89;77,04;8,06
8466;77048,08;77,05;8,19
8467;77056,23;77,06;8,15
8468;77064,46;77,06;8,23
8469;77072,59;77,07;8,13
8470;77080,6;77,08;8,01
8471;77088,66;77,09;8,06
8472;77096,73;77,1;8,07
8473;77104,75;77,1;8,02
8474;77112,92;77,11;8,17
8475;77121,04;77,12;8,12
8476;77129,28;77,13;8,24
8477;77137,53;77,14;8,25
8478;77145,61;77,15;8,08
8479;77153,77;77,15;8,16
8480;77161,94;77,16;8,17
8481;77170,04;77,17;8,1
8482;77178,32;77,18;8,28
8483;77186,45;77,19;8,13
8484;77195,94;77,2;9,49
8485;77204,39;77,2;8,45
8486;77212,65;77,21;8,26
8487;77221,3;77,22;8,65
8488;77229,48;77,23;8,18
8489;77237,66;77,24;8,18
8490;77245,84;77,25;8,18
8491;77253,98;77,25;8,14
8492;77262,22;77,26;8,24
8493;77270,33;77,27;8,11
8494;77278,35;77,28;8,02
8495;77286,51;77,29;8,16
8496;77295,1;77,3;8,59
8497;77303,55;77,3;8,45
8498;77311,6;77,31;8,05
8499;77319,57;77,32;7,97
8500;77327,86;77,33;8,29
8501;77336,29;77,34;8,43
8502;77344,71;77,34;8,42
8503;77352,84;77,35;8,13
8504;77361,03;77,36;8,19
8505;77369,11;77,37;8,08
8506;77377,39;77,38;8,28
8507;77385,3;77,39;7,91
8508;77393,21;77,39;7,91
8509;77401,87;77,4;8,66
8510;77410,25;77,41;8,38
8511;77418,4;77,42;8,15
8512;77426,55;77,43;8,15
8513;77434,64;77,43;8,09
8514;77442,67;77,44;8,03
8515;77451,07;77,45;8,4
8516;77459,33;77,46;8,26
8517;77467,81;77,47;8,48
8518;77476,83;77,48;9,02
8519;77485,04;77,49;8,21
8520;77493,37;77,49;8,33
8521;77501,57;77,5;8,2
8522;77509,93;77,51;8,36
8523;77518,42;77,52;8,49
8524;77526,95;77,53;8,53
8525;77535,4;77,54;8,45
8526;77543,67;77,54;8,27
8527;77552,1;77,55;8,43
8528;77560,87;77,56;8,77
8529;77569;77,57;8,13
8530;77577,49;77,58;8,49
8531;77585,49;77,59;8
8532;77593,4;77,59;7,91
8533;77601,46;77,6;8,06
8534;77609,46;77,61;8
8535;77617,53;77,62;8,07
8536;77625,48;77,63;7,95
8537;77633,41;77,63;7,93
8538;77641,44;77,64;8,03
8539;77649,45;77,65;8,01
8540;77657,29;77,66;7,84
8541;77665,24;77,67;7,95
8542;77673,13;77,67;7,89
8543;77681,17;77,68;8,04
8544;77689,18;77,69;8,01
8545;77697,38;77,7;8,2
8546;77705,72;77,71;8,34
8547;77713,78;77,71;8,06
8548;77721,92;77,72;8,14
8549;77730,95;77,73;9,03
8550;77739,24;77,74;8,29
8551;77748,38;77,75;9,14
8552;77756,83;77,76;8,45
8553;77765,55;77,77;8,72
8554;77774,2;77,77;8,65
8555;77782,84;77,78;8,64
8556;77791;77,79;8,16
8557;77799,62;77,8;8,62
8558;77808,26;77,81;8,64
8559;77817,02;77,82;8,76
8560;77825,56;77,83;8,54
8561;77834,38;77,83;8,82
8562;77843,55;77,84;9,17
8563;77852,44;77,85;8,89
8564;77860,66;77,86;8,22
8565;77870,26;77,87;9,6
8566;77879,13;77,88;8,87
8567;77887,99;77,89;8,86
8568;77897,04;77,9;9,05
8569;77906,32;77,91;9,28
8570;77914,68;77,91;8,36
8571;77922,77;77,92;8,09
8572;77932,09;77,93;9,32
8573;77940,96;77,94;8,87
8574;77949,9;77,95;8,94
8575;77958,56;77,96;8,66
8576;77966,52;77,97;7,96
8577;77974,6;77,97;8,08
8578;77983,94;77,98;9,34
8579;77992,01;77,99;8,07
8580;78000,28;78;8,27
8581;78008,44;78,01;8,16
8582;78016,68;78,02;8,24
8583;78025,66;78,03;8,98
8584;78033,77;78,03;8,11
8585;78041,92;78,04;8,15
8586;78050,02;78,05;8,1
8587;78058,04;78,06;8,02
8588;78066,68;78,07;8,64
8589;78074,56;78,07;7,88
8590;78082,62;78,08;8,06
8591;78090,47;78,09;7,85
8592;78098,57;78,1;8,1
8593;78106,46;78,11;7,89
8594;78114,57;78,11;8,11
8595;78122,57;78,12;8
8596;78130,5;78,13;7,93
8597;78138,46;78,14;7,96
8598;78146,36;78,15;7,9
8599;78154,38;78,15;8,02
8600;78162,39;78,16;8,01
8601;78170,31;78,17;7,92
8602;78178,37;78,18;8,06
8603;78186,46;78,19;8,09
8604;78194,7;78,19;8,24
8605;78202,66;78,2;7,96
8606;78211,26;78,21;8,6
8607;78219,3;78,22;8,04
8608;78227,23;78,23;7,93
8609;78235,73;78,24;8,5
8610;78243,59;78,24;7,86
8611;78251,5;78,25;7,91
8612;78259,59;78,26;8,09
8613;78267,68;78,27;8,09
8614;78275,81;78,28;8,13
8615;78283,73;78,28;7,92
8616;78292,13;78,29;8,4
8617;78299,99;78,3;7,86
8618;78308,64;78,31;8,65
8619;78316,93;78,32;8,29
8620;78325;78,32;8,07
8621;78333,95;78,33;8,95
8622;78342,34;78,34;8,39
8623;78350,6;78,35;8,26
8624;78358,72;78,36;8,12
8625;78367,3;78,37;8,58
8626;78375,96;78,38;8,66
8627;78384,66;78,38;8,7
8628;78393,44;78,39;8,78
8629;78402,48;78,4;9,04
8630;78411,6;78,41;9,12
8631;78420,62;78,42;9,02
8632;78430,29;78,43;9,67
8633;78439,46;78,44;9,17
8634;78448,5;78,45;9,04
8635;78457,65;78,46;9,15
8636;78467,22;78,47;9,57
8637;78476,5;78,48;9,28
8638;78486,02;78,49;9,52
8639;78495,7;78,5;9,68
8640;78505,17;78,51;9,47
8641;78515,09;78,52;9,92
8642;78524,69;78,52;9,6
8643;78536,88;78,54;12,19
8644;78546,29;78,55;9,41
8645;78555,93;78,56;9,64
8646;78565,99;78,57;10,06
8647;78583,09;78,58;17,1
8648;78593,36;78,59;10,27
8649;78604,08;78,6;10,72
8650;78614,34;78,61;10,26
8651;78623,88;78,62;9,54
8652;78633,85;78,63;9,97
8653;78643,44;78,64;9,59
8654;78655,18;78,66;11,74
8655;78663,54;78,66;8,36
8656;78672,96;78,67;9,42
8657;78689,14;78,69;16,18
8658;78698,21;78,7;9,07
8659;78707,73;78,71;9,52
8660;78717,45;78,72;9,72
8661;78727,1;78,73;9,65
8662;78738,63;78,74;11,53
8663;78747,92;78,75;9,29
8664;78756,73;78,76;8,81
8665;78766,3;78,77;9,57
8666;78776,23;78,78;9,93
8667;78787,3;78,79;11,07
8668;78797,8;78,8;10,5
8669;78808,96;78,81;11,16
8670;78818,79;78,82;9,83
8671;78828,61;78,83;9,82
8672;78838,12;78,84;9,51
8673;78847,8;78,85;9,68
8674;78857,74;78,86;9,94
8675;78867,14;78,87;9,4
8676;78876,29;78,88;9,15
8677;78885,86;78,89;9,57
8678;78895,18;78,9;9,32
8679;78904,36;78,9;9,18
8680;78913,8;78,91;9,44
8681;78923,02;78,92;9,22
8682;78932,37;78,93;9,35
8683;78941,3;78,94;8,93
8684;78950,38;78,95;9,08
8685;78959,35;78,96;8,97
8686;78968,51;78,97;9,16
8687;78977,61;78,98;9,1
8688;78986,66;78,99;9,05
8689;78995,82;79;9,16
8690;79004,65;79;8,83
8691;79015;79,02;10,35
8692;79023,24;79,02;8,24
8693;79032,34;79,03;9,1
8694;79041,08;79,04;8,74
8695;79049,85;79,05;8,77
8696;79058,4;79,06;8,55
8697;79067,21;79,07;8,81
8698;79075,56;79,08;8,35
8699;79084,27;79,08;8,71
8700;79093,29;79,09;9,02
8701;79103,46;79,1;10,17
8702;79113,54;79,11;10,08
8703;79121,79;79,12;8,25
8704;79130,59;79,13;8,8
8705;79139,12;79,14;8,53
8706;79147,78;79,15;8,66
8707;79156,17;79,16;8,39
8708;79164,66;79,16;8,49
8709;79173,2;79,17;8,54
8710;79182,36;79,18;9,16
8711;79190,16;79,19;7,8
8712;79198,34;79,2;8,18
8713;79206,49;79,21;8,15
8714;79215,02;79,22;8,53
8715;79223,19;79,22;8,17
8716;79231,68;79,23;8,49
8717;79240,24;79,24;8,56
8718;79248,3;79,25;8,06
8719;79256,4;79,26;8,1
8720;79264,72;79,26;8,32
8721;79273;79,27;8,28
8722;79281,05;79,28;8,05
8723;79289,14;79,29;8,09
8724;79297,46;79,3;8,32
8725;79305,68;79,31;8,22
8726;79313,86;79,31;8,18
8727;79322,18;79,32;8,32
8728;79330,28;79,33;8,1
8729;79338,43;79,34;8,15
8730;79346,61;79,35;8,18
8731;79354,88;79,35;8,27
8732;79363,17;79,36;8,29
8733;79370,94;79,37;7,77
8734;79379,25;79,38;8,31
8735;79387,27;79,39;8,02
8736;79397,38;79,4;10,11
8737;79405,61;79,41;8,23
8738;79413,46;79,41;7,85
8739;79421,99;79,42;8,53
8740;79429,76;79,43;7,77
8741;79437,71;79,44;7,95
8742;79445,94;79,45;8,23
8743;79453,93;79,45;7,99
8744;79462,22;79,46;8,29
8745;79470,08;79,47;7,86
8746;79478,11;79,48;8,03
8747;79486,55;79,49;8,44
8748;79494,75;79,49;8,2
8749;79502,74;79,5;7,99
8750;79510,91;79,51;8,17
8751;79518,91;79,52;8
8752;79526,86;79,53;7,95
8753;79535,2;79,54;8,34
8754;79543,09;79,54;7,89
8755;79551,12;79,55;8,03
8756;79558,97;79,56;7,85
8757;79566,79;79,57;7,82
8758;79574,75;79,57;7,96
8759;79582,69;79,58;7,94
8760;79590,51;79,59;7,82
8761;79598,48;79,6;7,97
8762;79606,25;79,61;7,77
8763;79613,96;79,61;7,71
8764;79622,27;79,62;8,31
8765;79630,06;79,63;7,79
8766;79637,87;79,64;7,81
8767;79645,91;79,65;8,04
8768;79654,74;79,65;8,83
8769;79663,04;79,66;8,3
8770;79670,75;79,67;7,71
8771;79678,48;79,68;7,73
8772;79686,24;79,69;7,76
8773;79693,91;79,69;7,67
8774;79701,98;79,7;8,07
8775;79709,84;79,71;7,86
8776;79717,57;79,72;7,73
8777;79725,38;79,73;7,81
8778;79733,89;79,73;8,51
8779;79741,65;79,74;7,76
8780;79750,46;79,75;8,81
8781;79758,56;79,76;8,1
8782;79766,3;79,77;7,74
8783;79774,09;79,77;7,79
8784;79781,88;79,78;7,79
8785;79789,93;79,79;8,05
8786;79798,15;79,8;8,22
8787;79805,85;79,81;7,7
8788;79814;79,81;8,15
8789;79822,18;79,82;8,18
8790;79830,56;79,83;8,38
8791;79838,58;79,84;8,02
8792;79847,01;79,85;8,43
8793;79855,26;79,86;8,25
8794;79863,8;79,86;8,54
8795;79872,24;79,87;8,44
8796;79880,94;79,88;8,7
8797;79889,37;79,89;8,43
8798;79898,45;79,9;9,08
8799;79907,03;79,91;8,58
8800;79915,74;79,92;8,71
8801;79924,25;79,92;8,51
8802;79933,08;79,93;8,83
8803;79941,67;79,94;8,59
8804;79950,41;79,95;8,74
8805;79959;79,96;8,59
8806;79967,72;79,97;8,72
8807;79976,28;79,98;8,56
8808;79984,95;79,98;8,67
8809;79993,37;79,99;8,42
8810;80001,96;80;8,59
8811;80011,07;80,01;9,11
8812;80019,02;80,02;7,95
8813;80028,13;80,03;9,11
8814;80036,76;80,04;8,63
8815;80045,78;80,05;9,02
8816;80054,46;80,05;8,68
8817;80063,55;80,06;9,09
8818;80072,19;80,07;8,64
8819;80081,23;80,08;9,04
8820;80090,01;80,09;8,78
8821;80099,11;80,1;9,1
8822;80108,03;80,11;8,92
8823;80117,33;80,12;9,3
8824;80126,39;80,13;9,06
8825;80135,85;80,14;9,46
8826;80145,14;80,15;9,29
8827;80154,51;80,15;9,37
8828;80164,14;80,16;9,63
8829;80173,6;80,17;9,46
8830;80183,14;80,18;9,54
8831;80192,67;80,19;9,53
8832;80202,31;80,2;9,64
8833;80212,3;80,21;9,99
8834;80221,87;80,22;9,57
8835;80231,7;80,23;9,83
8836;80241,35;80,24;9,65
8837;80251,28;80,25;9,93
8838;80261,23;80,26;9,95
8839;80271,1;80,27;9,87
8840;80281,23;80,28;10,13
8841;80291,28;80,29;10,05
8842;80301,54;80,3;10,26
8843;80312,03;80,31;10,49
8844;80322,37;80,32;10,34
8845;80332,87;80,33;10,5
8846;80343,14;80,34;10,27
8847;80353,84;80,35;10,7
8848;80364,38;80,36;10,54
8849;80374,95;80,37;10,57
8850;80385,85;80,39;10,9
8851;80396,86;80,4;11,01
8852;80407,76;80,41;10,9
8853;80419,07;80,42;11,31
8854;80430,94;80,43;11,87
8855;80442,46;80,44;11,52
8856;80454,56;80,45;12,1
8857;80466,65;80,47;12,09
8858;80478,82;80,48;12,17
8859;80490,85;80,49;12,03
8860;80503,26;80,5;12,41
8861;80515,77;80,52;12,51
8862;80528,47;80,53;12,7
8863;80541,08;80,54;12,61
8864;80554,27;80,55;13,19
8865;80567,58;80,57;13,31
8866;80581,31;80,58;13,73
8867;80594,94;80,59;13,63
8868;80609,02;80,61;14,08
8869;80623,36;80,62;14,34
8870;80638,26;80,64;14,9
8871;80653,24;80,65;14,98
8872;80668,38;80,67;15,14
8873;80684,03;80,68;15,65
8874;80700,05;80,7;16,02
8875;80718,67;80,72;18,62
8876;80735,75;80,74;17,08
8877;80752,4;80,75;16,65
8878;80769,14;80,77;16,74
8879;80786,09;80,79;16,95
8880;80803,73;80,8;17,64
8881;80821,54;80,82;17,81
8882;80839,33;80,84;17,79
8883;80857,52;80,86;18,19
8884;80875,8;80,88;18,28
8885;80894,38;80,89;18,58
8886;80913,03;80,91;18,65
8887;80931,98;80,93;18,95
8888;80950,59;80,95;18,61
8889;80969,28;80,97;18,69
8890;80988,45;80,99;19,17
8891;81007,82;81,01;19,37
8892;81026,94;81,03;19,12
8893;81045,75;81,05;18,81
8894;81065,15;81,07;19,4
8895;81084,44;81,08;19,29
8896;81103,08;81,1;18,64
8897;81122,15;81,12;19,07
8898;81140,68;81,14;18,53
8899;81158,62;81,16;17,94
8900;81177,1;81,18;18,48
8901;81195,8;81,2;18,7
8902;81214,37;81,21;18,57
8903;81233,11;81,23;18,74
8904;81251,77;81,25;18,66
8905;81271,19;81,27;19,42
8906;81289,98;81,29;18,79
8907;81309,05;81,31;19,07
8908;81327,88;81,33;18,83
8909;81346,28;81,35;18,4
8910;81365,12;81,37;18,84
8911;81383,99;81,38;18,87
8912;81402,47;81,4;18,48
8913;81421,13;81,42;18,66
8914;81439,58;81,44;18,45
8915;81457,71;81,46;18,13
8916;81476,1;81,48;18,39
8917;81493,7;81,49;17,6
8918;81511,91;81,51;18,21
8919;81530,12;81,53;18,21
8920;81548,41;81,55;18,29
8921;81566,42;81,57;18,01
8922;81584,74;81,58;18,32
8923;81603,6;81,6;18,86
8924;81621,83;81,62;18,23
8925;81639,27;81,64;17,44
8926;81657,06;81,66;17,79
8927;81674,66;81,67;17,6
8928;81692,39;81,69;17,73
8929;81710,37;81,71;17,98
8930;81728,03;81,73;17,66
8931;81746,04;81,75;18,01
8932;81764,4;81,76;18,36
8933;81783,15;81,78;18,75
8934;81802,33;81,8;19,18
8935;81821,55;81,82;19,22
8936;81841,86;81,84;20,31
8937;81860,12;81,86;18,26
8938;81878,58;81,88;18,46
8939;81897,63;81,9;19,05
8940;81917,17;81,92;19,54
8941;81937,88;81,94;20,71
8942;81962,44;81,96;24,56
8943;81981,06;81,98;18,62
8944;81999,28;82;18,22
8945;82017,68;82,02;18,4
8946;82036,1;82,04;18,42
8947;82055,09;82,06;18,99
8948;82073,81;82,07;18,72
8949;82098,95;82,1;25,14
8950;82116,47;82,12;17,52
8951;82134,6;82,13;18,13
8952;82153,11;82,15;18,51
8953;82171,28;82,17;18,17
8954;82188,91;82,19;17,63
8955;82206,84;82,21;17,93
8956;82224,9;82,22;18,06
8957;82242,56;82,24;17,66
8958;82259,84;82,26;17,28
8959;82277,7;82,28;17,86
8960;82294,79;82,29;17,09
8961;82312,45;82,31;17,66
8962;82330,07;82,33;17,62
8963;82347,81;82,35;17,74
8964;82365,57;82,37;17,76
8965;82383,65;82,38;18,08
8966;82401,98;82,4;18,33
8967;82420,41;82,42;18,43
8968;82438,63;82,44;18,22
8969;82457,86;82,46;19,23
8970;82476,5;82,48;18,64
8971;82495,3;82,5;18,8
8972;82514,12;82,51;18,82
8973;82533,3;82,53;19,18
8974;82552,74;82,55;19,44
8975;82572,02;82,57;19,28
8976;82590,88;82,59;18,86
8977;82609,52;82,61;18,64
8978;82627,73;82,63;18,21
8979;82646,18;82,65;18,45
8980;82664,45;82,66;18,27
8981;82683,21;82,68;18,76
8982;82702,91;82,7;19,7
8983;82722,07;82,72;19,16
8984;82741,44;82,74;19,37
8985;82760,64;82,76;19,2
8986;82778,83;82,78;18,19
8987;82797;82,8;18,17
8988;82815,39;82,82;18,39
8989;82833,44;82,83;18,05
8990;82851,77;82,85;18,33
8991;82870,54;82,87;18,77
8992;82887,98;82,89;17,44
8993;82905,85;82,91;17,87
8994;82923,24;82,92;17,39
8995;82940,99;82,94;17,75
8996;82958,9;82,96;17,91
8997;82976,86;82,98;17,96
8998;82994,67;82,99;17,81
8999;83013,02;83,01;18,35
9000;83031,28;83,03;18,26
9001;83049,88;83,05;18,6
9002;83068,6;83,07;18,72
9003;83087,28;83,09;18,68
9004;83105,86;83,11;18,58
9005;83124,55;83,12;18,69
9006;83143,48;83,14;18,93
9007;83162,89;83,16;19,41
9008;83181,56;83,18;18,67
9009;83200,14;83,2;18,58
9010;83219,13;83,22;18,99
9011;83238,29;83,24;19,16
9012;83257,16;83,26;18,87
9013;83275,83;83,28;18,67
9014;83294,49;83,29;18,66
9015;83313,34;83,31;18,85
9016;83332,1;83,33;18,76
9017;83351,03;83,35;18,93
9018;83370,26;83,37;19,23
9019;83388,84;83,39;18,58
9020;83406,95;83,41;18,11
9021;83424,86;83,42;17,91
9022;83443,07;83,44;18,21
9023;83461,78;83,46;18,71
9024;83480,25;83,48;18,47
9025;83498,83;83,5;18,58
9026;83516,74;83,52;17,91
9027;83535,37;83,54;18,63
9028;83553,71;83,55;18,34
9029;83572,12;83,57;18,41
9030;83590,36;83,59;18,24
9031;83608,23;83,61;17,87
9032;83625,55;83,63;17,32
9033;83642,87;83,64;17,32
9034;83659,65;83,66;16,78
9035;83676,41;83,68;16,76
9036;83693,18;83,69;16,77
9037;83710,76;83,71;17,58
9038;83727,98;83,73;17,22
9039;83745,92;83,75;17,94
9040;83763,6;83,76;17,68
9041;83782,34;83,78;18,74
9042;83800,48;83,8;18,14
9043;83818,93;83,82;18,45
9044;83837,33;83,84;18,4
9045;83855,49;83,86;18,16
9046;83872,81;83,87;17,32
9047;83890,1;83,89;17,29
9048;83907,28;83,91;17,18
9049;83924,81;83,92;17,53
9050;83942,46;83,94;17,65
9051;83959,76;83,96;17,3
9052;83976,45;83,98;16,69
9053;83994,08;83,99;17,63
9054;84011,52;84,01;17,44
9055;84029,58;84,03;18,06
9056;84046,9;84,05;17,32
9057;84063,9;84,06;17
9058;84081,24;84,08;17,34
9059;84098,33;84,1;17,09
9060;84115,11;84,12;16,78
9061;84131,97;84,13;16,86
9062;84148,51;84,15;16,54
9063;84165,24;84,17;16,73
9064;84181,53;84,18;16,29
9065;84198,35;84,2;16,82
9066;84215,12;84,22;16,77
9067;84232,36;84,23;17,24
9068;84249,97;84,25;17,61
9069;84267,72;84,27;17,75
9070;84285,53;84,29;17,81
9071;84303,58;84,3;18,05
9072;84321,36;84,32;17,78
9073;84338,62;84,34;17,26
9074;84355,79;84,36;17,17
9075;84373,28;84,37;17,49
9076;84390,6;84,39;17,32
9077;84408,51;84,41;17,91
9078;84425,86;84,43;17,35
9079;84443,86;84,44;18
9080;84462,16;84,46;18,3
9081;84479,84;84,48;17,68
9082;84497,94;84,5;18,1
9083;84515,41;84,52;17,47
9084;84532,74;84,53;17,33
9085;84550,46;84,55;17,72
9086;84568,07;84,57;17,61
9087;84585,58;84,59;17,51
9088;84603,35;84,6;17,77
9089;84620,79;84,62;17,44
9090;84638,24;84,64;17,45
9091;84655,13;84,66;16,89
9092;84672,06;84,67;16,93
9093;84688,75;84,69;16,69
9094;84705,44;84,71;16,69
9095;84721,95;84,72;16,51
9096;84738,74;84,74;16,79
9097;84755,37;84,76;16,63
9098;84772,01;84,77;16,64
9099;84788,85;84,79;16,84
9100;84806,08;84,81;17,23
9101;84822,6;84,82;16,52
9102;84839;84,84;16,4
9103;84855,72;84,86;16,72
9104;84872,39;84,87;16,67
9105;84889,09;84,89;16,7
9106;84906;84,91;16,91
9107;84922,89;84,92;16,89
9108;84939,96;84,94;17,07
9109;84956,64;84,96;16,68
9110;84973,09;84,97;16,45
9111;84989,53;84,99;16,44
9112;85005,58;85,01;16,05
9113;85021,9;85,02;16,32
9114;85038,03;85,04;16,13
9115;85054,11;85,05;16,08
9116;85070,59;85,07;16,48
9117;85086,96;85,09;16,37
9118;85103,15;85,1;16,19
9119;85119,28;85,12;16,13
9120;85135,81;85,14;16,53
9121;85151,6;85,15;15,79
9122;85167,9;85,17;16,3
9123;85184,58;85,18;16,68
9124;85200,98;85,2;16,4
9125;85217,79;85,22;16,81
9126;85234,5;85,23;16,71
9127;85251,22;85,25;16,72
9128;85267,67;85,27;16,45
9129;85284,1;85,28;16,43
9130;85300,15;85,3;16,05
9131;85316,46;85,32;16,31
9132;85333,04;85,33;16,58
9133;85349,54;85,35;16,5
9134;85366,26;85,37;16,72
9135;85382,87;85,38;16,61
9136;85399,54;85,4;16,67
9137;85416,66;85,42;17,12
9138;85434,02;85,43;17,36
9139;85451,25;85,45;17,23
9140;85468,16;85,47;16,91
9141;85485,13;85,49;16,97
9142;85501,72;85,5;16,59
9143;85518,78;85,52;17,06
9144;85536,02;85,54;17,24
9145;85553,6;85,55;17,58
9146;85571,24;85,57;17,64
9147;85588,73;85,59;17,49
9148;85605,98;85,61;17,25
9149;85623,57;85,62;17,59
9150;85641,38;85,64;17,81
9151;85659,55;85,66;18,17
9152;85677,86;85,68;18,31
9153;85696,01;85,7;18,15
9154;85714,2;85,71;18,19
9155;85732,27;85,73;18,07
9156;85750,5;85,75;18,23
9157;85768,57;85,77;18,07
9158;85786,18;85,79;17,61
9159;85803,7;85,8;17,52
9160;85821,26;85,82;17,56
9161;85838,35;85,84;17,09
9162;85856,1;85,86;17,75
9163;85873,71;85,87;17,61
9164;85891,53;85,89;17,82
9165;85909,67;85,91;18,14
9166;85927,2;85,93;17,53
9167;85944,53;85,94;17,33
9168;85962,31;85,96;17,78
9169;85980,25;85,98;17,94
9170;85998,14;86;17,89
9171;86016,34;86,02;18,2
9172;86034,64;86,03;18,3
9173;86052,86;86,05;18,22
9174;86070,85;86,07;17,99
9175;86088,92;86,09;18,07
9176;86106,26;86,11;17,34
9177;86123,75;86,12;17,49
9178;86141,35;86,14;17,6
9179;86159,2;86,16;17,85
9180;86176,93;86,18;17,73
9181;86194,97;86,19;18,04
9182;86213,18;86,21;18,21
9183;86231,32;86,23;18,14
9184;86249,24;86,25;17,92
9185;86266,87;86,27;17,63
9186;86284,5;86,28;17,63
9187;86302,01;86,3;17,51
9188;86319,44;86,32;17,43
9189;86336,73;86,34;17,29
9190;86353,85;86,35;17,12
9191;86370,88;86,37;17,03
9192;86388,16;86,39;17,28
9193;86405,75;86,41;17,59
9194;86422,95;86,42;17,2
9195;86440,56;86,44;17,61
9196;86458,4;86,46;17,84
9197;86476,04;86,48;17,64
9198;86492,91;86,49;16,87
9199;86510,14;86,51;17,23
9200;86527,29;86,53;17,15
9201;86544,02;86,54;16,73
9202;86560,94;86,56;16,92
9203;86577,1;86,58;16,16
9204;86594,12;86,59;17,02
9205;86609,94;86,61;15,82
9206;86626,65;86,63;16,71
9207;86643,05;86,64;16,4
9208;86659,85;86,66;16,8
9209;86676,8;86,68;16,95
9210;86693,78;86,69;16,98
9211;86711,58;86,71;17,8
9212;86729;86,73;17,42
9213;86746,8;86,75;17,8
9214;86764,34;86,76;17,54
9215;86782,13;86,78;17,79
9216;86800,3;86,8;18,17
9217;86818,24;86,82;17,94
9218;86836,01;86,84;17,77
9219;86854;86,85;17,99
9220;86872,17;86,87;18,17
9221;86890,5;86,89;18,33
9222;86908,36;86,91;17,86
9223;86925,78;86,93;17,42
9224;86943,61;86,94;17,83
9225;86960,82;86,96;17,21
9226;86978,34;86,98;17,52
9227;86995,75;87;17,41
9228;87013,5;87,01;17,75
9229;87030,73;87,03;17,23
9230;87048,19;87,05;17,46
9231;87065,73;87,07;17,54
9232;87085,13;87,09;19,4
9233;87102,34;87,1;17,21
9234;87119,89;87,12;17,55
9235;87137,09;87,14;17,2
9236;87153,46;87,15;16,37
