Frame; Time (ms);Time (s);Delta
7950;72503,506;72,503506;7,121
7951;72510,627;72,510627;7,328
7952;72517,955;72,517955;7,599
7953;72525,554;72,525554;7,46
7954;72533,014;72,533014;7,557
7955;72540,571;72,540571;7,297
7956;72547,868;72,547868;7,548
7957;72555,416;72,555416;8,376
7958;72563,792;72,563792;7,505
7959;72571,297;72,571297;9,23
7960;72580,527;72,580527;10,187
7961;72590,714;72,590714;7,505
7962;72598,219;72,598219;9,637
7963;72607,856;72,607856;7,983
7964;72615,839;72,615839;8,491
7965;72624,33;72,62433;8,716
7966;72633,046;72,633046;7,608
7967;72640,654;72,640654;7,904
7968;72648,558;72,648558;8,405
7969;72656,963;72,656963;9,236
7970;72666,199;72,666199;10,885
7971;72677,084;72,677084;8,385
7972;72685,469;72,685469;9,062
7973;72694,531;72,694531;16,041
7974;72710,572;72,710572;20,519
7975;72731,091;72,731091;8,507
7976;72739,598;72,739598;8,755
7977;72748,353;72,748353;8,562
7978;72756,915;72,756915;8,645
7979;72765,56;72,76556;9,528
7980;72775,088;72,775088;8,911
7981;72783,999;72,783999;8,341
7982;72792,34;72,79234;8,168
7983;72800,508;72,800508;7,917
7984;72808,425;72,808425;8,263
7985;72816,688;72,816688;9,01
7986;72825,698;72,825698;8,442
7987;72834,14;72,83414;8,588
7988;72842,728;72,842728;8,743
7989;72851,471;72,851471;8,197
7990;72859,668;72,859668;7,839
7991;72867,507;72,867507;7,752
7992;72875,259;72,875259;8,013
7993;72883,272;72,883272;8,049
7994;72891,321;72,891321;7,967
7995;72899,288;72,899288;8,226
7996;72907,514;72,907514;8,383
7997;72915,897;72,915897;7,794
7998;72923,691;72,923691;7,805
7999;72931,496;72,931496;7,649
8000;72939,145;72,939145;7,92
8001;72947,065;72,947065;8,294
8002;72955,359;72,955359;7,858
8003;72963,217;72,963217;7,89
8004;72971,107;72,971107;8,307
8005;72979,414;72,979414;8,729
8006;72988,143;72,988143;8,386
8007;72996,529;72,996529;8,24
8008;73004,769;73,004769;7,838
8009;73012,607;73,012607;8,65
8010;73021,257;73,021257;7,91
8011;73029,167;73,029167;7,766
8012;73036,933;73,036933;7,895
8013;73044,828;73,044828;7,971
8014;73052,799;73,052799;8,173
8015;73060,972;73,060972;8,018
8016;73068,99;73,06899;8,235
8017;73077,225;73,077225;8,36
8018;73085,585;73,085585;8,254
8019;73093,839;73,093839;7,857
8020;73101,696;73,101696;8,312
8021;73110,008;73,110008;7,964
8022;73117,972;73,117972;8,05
8023;73126,022;73,126022;8,114
8024;73134,136;73,134136;7,912
8025;73142,048;73,142048;8,51
8026;73150,558;73,150558;8,517
8027;73159,075;73,159075;7,928
8028;73167,003;73,167003;8,231
8029;73175,234;73,175234;7,972
8030;73183,206;73,183206;8,527
8031;73191,733;73,191733;8,83
8032;73200,563;73,200563;8,324
8033;73208,887;73,208887;8,14
8034;73217,027;73,217027;7,919
8035;73224,946;73,224946;8,842
8036;73233,788;73,233788;9,311
8037;73243,099;73,243099;11,643
8038;73254,742;73,254742;8,316
8039;73263,058;73,263058;8,044
8040;73271,102;73,271102;8,155
8041;73279,257;73,279257;8,183
8042;73287,44;73,28744;8,868
8043;73296,308;73,296308;8,163
8044;73304,471;73,304471;8,314
8045;73312,785;73,312785;8,3
8046;73321,085;73,321085;9,213
8047;73330,298;73,330298;8,829
8048;73339,127;73,339127;8,369
8049;73347,496;73,347496;8,221
8050;73355,717;73,355717;8,201
8051;73363,918;73,363918;8,33
8052;73372,248;73,372248;8,503
8053;73380,751;73,380751;8,141
8054;73388,892;73,388892;8,264
8055;73397,156;73,397156;8,186
8056;73405,342;73,405342;9,306
8057;73414,648;73,414648;9,284
8058;73423,932;73,423932;8,669
8059;73432,601;73,432601;9,324
8060;73441,925;73,441925;9,731
8061;73451,656;73,451656;8,466
8062;73460,122;73,460122;8,293
8063;73468,415;73,468415;8,456
8064;73476,871;73,476871;8,39
8065;73485,261;73,485261;8,137
8066;73493,398;73,493398;8,564
8067;73501,962;73,501962;8,486
8068;73510,448;73,510448;8,782
8069;73519,23;73,51923;8,448
8070;73527,678;73,527678;8,78
8071;73536,458;73,536458;8,463
8072;73544,921;73,544921;8,644
8073;73553,565;73,553565;8,414
8074;73561,979;73,561979;8,316
8075;73570,295;73,570295;8,402
8076;73578,697;73,578697;8,238
8077;73586,935;73,586935;9,227
8078;73596,162;73,596162;8,342
8079;73604,504;73,604504;8,221
8080;73612,725;73,612725;9,883
8081;73622,608;73,622608;9,295
8082;73631,903;73,631903;10,353
8083;73642,256;73,642256;8,655
8084;73650,911;73,650911;8,766
8085;73659,677;73,659677;8,962
8086;73668,639;73,668639;8,472
8087;73677,111;73,677111;8,459
8088;73685,57;73,68557;8,341
8089;73693,911;73,693911;8,134
8090;73702,045;73,702045;8,193
8091;73710,238;73,710238;9,17
8092;73719,408;73,719408;8,283
8093;73727,691;73,727691;8,059
8094;73735,75;73,73575;8,013
8095;73743,763;73,743763;8,19
8096;73751,953;73,751953;8,127
8097;73760,08;73,76008;8,626
8098;73768,706;73,768706;8,306
8099;73777,012;73,777012;8,057
8100;73785,069;73,785069;8,083
8101;73793,152;73,793152;8,331
8102;73801,483;73,801483;8,286
8103;73809,769;73,809769;8,318
8104;73818,087;73,818087;8,237
8105;73826,324;73,826324;8,532
8106;73834,856;73,834856;8,604
8107;73843,46;73,84346;9,095
8108;73852,555;73,852555;8,142
8109;73860,697;73,860697;7,945
8110;73868,642;73,868642;8,347
8111;73876,989;73,876989;8,288
8112;73885,277;73,885277;8,147
8113;73893,424;73,893424;8,115
8114;73901,539;73,901539;8,126
8115;73909,665;73,909665;8,632
8116;73918,297;73,918297;8,067
8117;73926,364;73,926364;8,138
8118;73934,502;73,934502;9,032
8119;73943,534;73,943534;8,065
8120;73951,599;73,951599;8,463
8121;73960,062;73,960062;8,511
8122;73968,573;73,968573;8,019
8123;73976,592;73,976592;7,948
8124;73984,54;73,98454;7,972
8125;73992,512;73,992512;8,044
8126;74000,556;74,000556;8,044
8127;74008,6;74,0086;7,922
8128;74016,522;74,016522;8,602
8129;74025,124;74,025124;8,524
8130;74033,648;74,033648;7,975
8131;74041,623;74,041623;7,943
8132;74049,566;74,049566;8,095
8133;74057,661;74,057661;8,28
8134;74065,941;74,065941;8,166
8135;74074,107;74,074107;8,057
8136;74082,164;74,082164;8,488
8137;74090,652;74,090652;7,949
8138;74098,601;74,098601;8,052
8139;74106,653;74,106653;7,971
8140;74114,624;74,114624;8,188
8141;74122,812;74,122812;8,237
8142;74131,049;74,131049;8,432
8143;74139,481;74,139481;8,017
8144;74147,498;74,147498;9,616
8145;74157,114;74,157114;9,86
8146;74166,974;74,166974;8,616
8147;74175,59;74,17559;7,983
8148;74183,573;74,183573;7,984
8149;74191,557;74,191557;7,962
8150;74199,519;74,199519;8,013
8151;74207,532;74,207532;8,233
8152;74215,765;74,215765;8,267
8153;74224,032;74,224032;11,061
8154;74235,093;74,235093;8,541
8155;74243,634;74,243634;8,716
8156;74252,35;74,25235;8,483
8157;74260,833;74,260833;8,989
8158;74269,822;74,269822;9,025
8159;74278,847;74,278847;8,642
8160;74287,489;74,287489;8,301
8161;74295,79;74,29579;8,155
8162;74303,945;74,303945;7,983
8163;74311,928;74,311928;9,046
8164;74320,974;74,320974;11,143
8165;74332,117;74,332117;7,992
8166;74340,109;74,340109;8,002
8167;74348,111;74,348111;8,444
8168;74356,555;74,356555;7,945
8169;74364,5;74,3645;8,119
8170;74372,619;74,372619;8,645
8171;74381,264;74,381264;10,768
8172;74392,032;74,392032;8,511
8173;74400,543;74,400543;7,959
8174;74408,502;74,408502;8,17
8175;74416,672;74,416672;7,876
8176;74424,548;74,424548;8,942
8177;74433,49;74,43349;7,903
8178;74441,393;74,441393;7,903
8179;74449,296;74,449296;8,393
8180;74457,689;74,457689;7,904
8181;74465,593;74,465593;7,752
8182;74473,345;74,473345;7,958
8183;74481,303;74,481303;8,078
8184;74489,381;74,489381;8,133
8185;74497,514;74,497514;8,103
8186;74505,617;74,505617;8,214
8187;74513,831;74,513831;8,224
8188;74522,055;74,522055;8,379
8189;74530,434;74,530434;8,162
8190;74538,596;74,538596;8,164
8191;74546,76;74,54676;8,502
8192;74555,262;74,555262;8,01
8193;74563,272;74,563272;8,015
8194;74571,287;74,571287;8,078
8195;74579,365;74,579365;8,103
8196;74587,468;74,587468;8,216
8197;74595,684;74,595684;8,065
8198;74603,749;74,603749;8,03
8199;74611,779;74,611779;8,035
8200;74619,814;74,619814;7,958
8201;74627,772;74,627772;8,942
8202;74636,714;74,636714;8,035
8203;74644,749;74,644749;9,532
8204;74654,281;74,654281;10,884
8205;74665,165;74,665165;8,516
8206;74673,681;74,673681;9,174
8207;74682,855;74,682855;8,816
8208;74691,671;74,691671;8,35
8209;74700,021;74,700021;8,368
8210;74708,389;74,708389;8,36
8211;74716,749;74,716749;9,664
8212;74726,413;74,726413;8,258
8213;74734,671;74,734671;7,998
8214;74742,669;74,742669;8,155
8215;74750,824;74,750824;7,926
8216;74758,75;74,75875;8,046
8217;74766,796;74,766796;8,156
8218;74774,952;74,774952;8,227
8219;74783,179;74,783179;8,263
8220;74791,442;74,791442;8,583
8221;74800,025;74,800025;8,223
8222;74808,248;74,808248;8,72
8223;74816,968;74,816968;8,218
8224;74825,186;74,825186;8,395
8225;74833,581;74,833581;8,882
8226;74842,463;74,842463;7,942
8227;74850,405;74,850405;7,962
8228;74858,367;74,858367;8,308
8229;74866,675;74,866675;8,263
8230;74874,938;74,874938;8,246
8231;74883,184;74,883184;8,012
8232;74891,196;74,891196;8,052
8233;74899,248;74,899248;9,179
8234;74908,427;74,908427;8,161
8235;74916,588;74,916588;8,146
8236;74924,734;74,924734;9,691
8237;74934,425;74,934425;8,364
8238;74942,789;74,942789;8,006
8239;74950,795;74,950795;8,144
8240;74958,939;74,958939;8,096
8241;74967,035;74,967035;8,095
8242;74975,13;74,97513;8,123
8243;74983,253;74,983253;8,305
8244;74991,558;74,991558;8,916
8245;75000,474;75,000474;8,393
8246;75008,867;75,008867;8,826
8247;75017,693;75,017693;8,593
8248;75026,286;75,026286;8,896
8249;75035,182;75,035182;8,859
8250;75044,041;75,044041;8,728
8251;75052,769;75,052769;9,006
8252;75061,775;75,061775;9,372
8253;75071,147;75,071147;8,494
8254;75079,641;75,079641;8,838
8255;75088,479;75,088479;10,084
8256;75098,563;75,098563;9,094
8257;75107,657;75,107657;9,44
8258;75117,097;75,117097;9,231
8259;75126,328;75,126328;9,487
8260;75135,815;75,135815;9,483
8261;75145,298;75,145298;9,308
8262;75154,606;75,154606;9,603
8263;75164,209;75,164209;9,465
8264;75173,674;75,173674;9,809
8265;75183,483;75,183483;9,516
8266;75192,999;75,192999;9,831
8267;75202,83;75,20283;9,931
8268;75212,761;75,212761;9,762
8269;75222,523;75,222523;10,108
8270;75232,631;75,232631;9,87
8271;75242,501;75,242501;10,011
8272;75252,512;75,252512;10,146
8273;75262,658;75,262658;9,884
8274;75272,542;75,272542;10,166
8275;75282,708;75,282708;10,041
8276;75292,749;75,292749;10,482
8277;75303,231;75,303231;10,275
8278;75313,506;75,313506;10,232
8279;75323,738;75,323738;10,496
8280;75334,234;75,334234;10,617
8281;75344,851;75,344851;10,438
8282;75355,289;75,355289;10,762
8283;75366,051;75,366051;10,456
8284;75376,507;75,376507;10,647
8285;75387,154;75,387154;11,567
8286;75398,721;75,398721;10,767
8287;75409,488;75,409488;11,175
8288;75420,663;75,420663;11,127
8289;75431,79;75,43179;10,952
8290;75442,742;75,442742;11,398
8291;75454,14;75,45414;11,144
8292;75465,284;75,465284;10,916
8293;75476,2;75,4762;11,13
8294;75487,33;75,48733;12,064
8295;75499,394;75,499394;12,228
8296;75511,622;75,511622;11,336
8297;75522,958;75,522958;11,442
8298;75534,4;75,5344;11,117
8299;75545,517;75,545517;11,541
8300;75557,058;75,557058;11,319
8301;75568,377;75,568377;11,663
8302;75580,04;75,58004;11,222
8303;75591,262;75,591262;11,416
8304;75602,678;75,602678;11,392
8305;75614,07;75,61407;20,121
8306;75634,191;75,634191;21,754
8307;75655,945;75,655945;15,655
8308;75671,6;75,6716;11,043
8309;75682,643;75,682643;10,988
8310;75693,631;75,693631;11,255
8311;75704,886;75,704886;11,244
8312;75716,13;75,71613;10,628
8313;75726,758;75,726758;10,951
8314;75737,709;75,737709;19,928
8315;75757,637;75,757637;9,329
8316;75766,966;75,766966;9,601
8317;75776,567;75,776567;10,762
8318;75787,329;75,787329;10,585
8319;75797,914;75,797914;10,325
8320;75808,239;75,808239;10,234
8321;75818,473;75,818473;10,208
8322;75828,681;75,828681;9,944
8323;75838,625;75,838625;10,115
8324;75848,74;75,84874;10,046
8325;75858,786;75,858786;10,248
8326;75869,034;75,869034;10,044
8327;75879,078;75,879078;9,88
8328;75888,958;75,888958;9,877
8329;75898,835;75,898835;9,519
8330;75908,354;75,908354;9,852
8331;75918,206;75,918206;9,587
8332;75927,793;75,927793;9,549
8333;75937,342;75,937342;9,968
8334;75947,31;75,94731;9,407
8335;75956,717;75,956717;8,585
8336;75965,302;75,965302;9,067
8337;75974,369;75,974369;8,926
8338;75983,295;75,983295;8,884
8339;75992,179;75,992179;9,128
8340;76001,307;76,001307;8,789
8341;76010,096;76,010096;8,843
8342;76018,939;76,018939;8,955
8343;76027,894;76,027894;8,717
8344;76036,611;76,036611;8,818
8345;76045,429;76,045429;8,539
8346;76053,968;76,053968;8,814
8347;76062,782;76,062782;8,415
8348;76071,197;76,071197;8,688
8349;76079,885;76,079885;8,654
8350;76088,539;76,088539;8,503
8351;76097,042;76,097042;7,914
8352;76104,956;76,104956;8,514
8353;76113,47;76,11347;8,143
8354;76121,613;76,121613;8,726
8355;76130,339;76,130339;7,956
8356;76138,295;76,138295;8,473
8357;76146,768;76,146768;8,046
8358;76154,814;76,154814;8,318
8359;76163,132;76,163132;8,512
8360;76171,644;76,171644;8,165
8361;76179,809;76,179809;7,826
8362;76187,635;76,187635;8,079
8363;76195,714;76,195714;8,962
8364;76204,676;76,204676;8,035
8365;76212,711;76,212711;8,776
8366;76221,487;76,221487;8,141
8367;76229,628;76,229628;7,986
8368;76237,614;76,237614;8,278
8369;76245,892;76,245892;8,196
8370;76254,088;76,254088;8,07
8371;76262,158;76,262158;8,352
8372;76270,51;76,27051;8,563
8373;76279,073;76,279073;8,517
8374;76287,59;76,28759;8,178
8375;76295,768;76,295768;8,44
8376;76304,208;76,304208;8,436
8377;76312,644;76,312644;8,143
8378;76320,787;76,320787;8,106
8379;76328,893;76,328893;8,047
8380;76336,94;76,33694;8,039
8381;76344,979;76,344979;7,979
8382;76352,958;76,352958;8,089
8383;76361,047;76,361047;7,96
8384;76369,007;76,369007;8,045
8385;76377,052;76,377052;7,977
8386;76385,029;76,385029;8,039
8387;76393,068;76,393068;8,559
8388;76401,627;76,401627;8,012
8389;76409,639;76,409639;8,074
8390;76417,713;76,417713;7,973
8391;76425,686;76,425686;8,233
8392;76433,919;76,433919;8,023
8393;76441,942;76,441942;8,13
8394;76450,072;76,450072;10,128
8395;76460,2;76,4602;8,179
8396;76468,379;76,468379;8,225
8397;76476,604;76,476604;8,705
8398;76485,309;76,485309;8,319
8399;76493,628;76,493628;8,3
8400;76501,928;76,501928;8,565
8401;76510,493;76,510493;8,261
8402;76518,754;76,518754;8,344
8403;76527,098;76,527098;8,093
8404;76535,191;76,535191;8,125
8405;76543,316;76,543316;8,332
8406;76551,648;76,551648;8,036
8407;76559,684;76,559684;8,056
8408;76567,74;76,56774;8,042
8409;76575,782;76,575782;8,134
8410;76583,916;76,583916;8,265
8411;76592,181;76,592181;8,242
8412;76600,423;76,600423;8,019
8413;76608,442;76,608442;8,446
8414;76616,888;76,616888;8,578
8415;76625,466;76,625466;7,983
8416;76633,449;76,633449;8,378
8417;76641,827;76,641827;8,163
8418;76649,99;76,64999;8,407
8419;76658,397;76,658397;8,062
8420;76666,459;76,666459;7,931
8421;76674,39;76,67439;8,184
8422;76682,574;76,682574;8,382
8423;76690,956;76,690956;8,184
8424;76699,14;76,69914;9,281
8425;76708,421;76,708421;8,246
8426;76716,667;76,716667;8,395
8427;76725,062;76,725062;8,371
8428;76733,433;76,733433;8,33
8429;76741,763;76,741763;8,143
8430;76749,906;76,749906;8,255
8431;76758,161;76,758161;8,157
8432;76766,318;76,766318;8,54
8433;76774,858;76,774858;8,784
8434;76783,642;76,783642;8,083
8435;76791,725;76,791725;8,222
8436;76799,947;76,799947;8,366
8437;76808,313;76,808313;8,374
8438;76816,687;76,816687;8,223
8439;76824,91;76,82491;8,422
8440;76833,332;76,833332;8,246
8441;76841,578;76,841578;8,066
8442;76849,644;76,849644;8,128
8443;76857,772;76,857772;8,141
8444;76865,913;76,865913;8,139
8445;76874,052;76,874052;8,358
8446;76882,41;76,88241;8,067
8447;76890,477;76,890477;8,019
8448;76898,496;76,898496;8,003
8449;76906,499;76,906499;8,242
8450;76914,741;76,914741;8,705
8451;76923,446;76,923446;8,333
8452;76931,779;76,931779;8,974
8453;76940,753;76,940753;8,146
8454;76948,899;76,948899;8,563
8455;76957,462;76,957462;9,141
8456;76966,603;76,966603;8,132
8457;76974,735;76,974735;8,166
8458;76982,901;76,982901;8,188
8459;76991,089;76,991089;8,3
8460;76999,389;76,999389;8,191
8461;77007,58;77,00758;8,142
8462;77015,722;77,015722;8,06
8463;77023,782;77,023782;8,046
8464;77031,828;77,031828;8,061
8465;77039,889;77,039889;8,193
8466;77048,082;77,048082;8,15
8467;77056,232;77,056232;8,225
8468;77064,457;77,064457;8,134
8469;77072,591;77,072591;8,008
8470;77080,599;77,080599;8,059
8471;77088,658;77,088658;8,069
8472;77096,727;77,096727;8,024
8473;77104,751;77,104751;8,171
8474;77112,922;77,112922;8,113
8475;77121,035;77,121035;8,243
8476;77129,278;77,129278;8,254
8477;77137,532;77,137532;8,077
8478;77145,609;77,145609;8,166
8479;77153,775;77,153775;8,163
8480;77161,938;77,161938;8,106
8481;77170,044;77,170044;8,281
8482;77178,325;77,178325;8,125
8483;77186,45;77,18645;9,488
8484;77195,938;77,195938;8,456
8485;77204,394;77,204394;8,253
8486;77212,647;77,212647;8,649
8487;77221,296;77,221296;8,183
8488;77229,479;77,229479;8,184
8489;77237,663;77,237663;8,179
8490;77245,842;77,245842;8,136
8491;77253,978;77,253978;8,242
8492;77262,22;77,26222;8,106
8493;77270,326;77,270326;8,02
8494;77278,346;77,278346;8,166
8495;77286,512;77,286512;8,591
8496;77295,103;77,295103;8,448
8497;77303,551;77,303551;8,054
8498;77311,605;77,311605;7,968
8499;77319,573;77,319573;8,285
8500;77327,858;77,327858;8,435
8501;77336,293;77,336293;8,417
8502;77344,71;77,34471;8,129
8503;77352,839;77,352839;8,193
8504;77361,032;77,361032;8,075
8505;77369,107;77,369107;8,285
8506;77377,392;77,377392;7,906
8507;77385,298;77,385298;7,913
8508;77393,211;77,393211;8,662
8509;77401,873;77,401873;8,38
8510;77410,253;77,410253;8,151
8511;77418,404;77,418404;8,142
8512;77426,546;77,426546;8,09
8513;77434,636;77,434636;8,036
8514;77442,672;77,442672;8,402
8515;77451,074;77,451074;8,256
8516;77459,33;77,45933;8,479
8517;77467,809;77,467809;9,017
8518;77476,826;77,476826;8,213
8519;77485,039;77,485039;8,335
8520;77493,374;77,493374;8,196
8521;77501,57;77,50157;8,36
8522;77509,93;77,50993;8,494
8523;77518,424;77,518424;8,529
8524;77526,953;77,526953;8,448
8525;77535,401;77,535401;8,265
8526;77543,666;77,543666;8,431
8527;77552,097;77,552097;8,768
8528;77560,865;77,560865;8,133
8529;77568,998;77,568998;8,488
8530;77577,486;77,577486;8
8531;77585,486;77,585486;7,916
8532;77593,402;77,593402;8,057
8533;77601,459;77,601459;8,003
8534;77609,462;77,609462;8,064
8535;77617,526;77,617526;7,955
8536;77625,481;77,625481;7,932
8537;77633,413;77,633413;8,027
8538;77641,44;77,64144;8,014
8539;77649,454;77,649454;7,84
8540;77657,294;77,657294;7,944
8541;77665,238;77,665238;7,888
8542;77673,126;77,673126;8,04
8543;77681,166;77,681166;8,01
8544;77689,176;77,689176;8,209
8545;77697,385;77,697385;8,336
8546;77705,721;77,705721;8,055
8547;77713,776;77,713776;8,149
8548;77721,925;77,721925;9,025
8549;77730,95;77,73095;8,289
8550;77739,239;77,739239;9,142
8551;77748,381;77,748381;8,447
8552;77756,828;77,756828;8,723
8553;77765,551;77,765551;8,644
8554;77774,195;77,774195;8,648
8555;77782,843;77,782843;8,155
8556;77790,998;77,790998;8,621
8557;77799,619;77,799619;8,644
8558;77808,263;77,808263;8,754
8559;77817,017;77,817017;8,547
8560;77825,564;77,825564;8,818
8561;77834,382;77,834382;9,172
8562;77843,554;77,843554;8,888
8563;77852,442;77,852442;8,213
8564;77860,655;77,860655;9,603
8565;77870,258;77,870258;8,877
8566;77879,135;77,879135;8,854
8567;77887,989;77,887989;9,048
8568;77897,037;77,897037;9,283
8569;77906,32;77,90632;8,356
8570;77914,676;77,914676;8,092
8571;77922,768;77,922768;9,317
8572;77932,085;77,932085;8,87
8573;77940,955;77,940955;8,943
8574;77949,898;77,949898;8,658
8575;77958,556;77,958556;7,963
8576;77966,519;77,966519;8,077
8577;77974,596;77,974596;9,34
8578;77983,936;77,983936;8,078
8579;77992,014;77,992014;8,268
8580;78000,282;78,000282;8,158
8581;78008,44;78,00844;8,237
8582;78016,677;78,016677;8,983
8583;78025,66;78,02566;8,113
8584;78033,773;78,033773;8,151
8585;78041,924;78,041924;8,101
8586;78050,025;78,050025;8,011
8587;78058,036;78,058036;8,642
8588;78066,678;78,066678;7,883
8589;78074,561;78,074561;8,059
8590;78082,62;78,08262;7,854
8591;78090,474;78,090474;8,095
8592;78098,569;78,098569;7,895
8593;78106,464;78,106464;8,103
8594;78114,567;78,114567;7,999
8595;78122,566;78,122566;7,929
8596;78130,495;78,130495;7,967
8597;78138,462;78,138462;7,898
8598;78146,36;78,14636;8,021
8599;78154,381;78,154381;8,013
8600;78162,394;78,162394;7,92
8601;78170,314;78,170314;8,056
8602;78178,37;78,17837;8,089
8603;78186,459;78,186459;8,236
8604;78194,695;78,194695;7,966
8605;78202,661;78,202661;8,601
8606;78211,262;78,211262;8,033
8607;78219,295;78,219295;7,937
8608;78227,232;78,227232;8,499
8609;78235,731;78,235731;7,858
8610;78243,589;78,243589;7,909
8611;78251,498;78,251498;8,092
8612;78259,59;78,25959;8,091
8613;78267,681;78,267681;8,125
8614;78275,806;78,275806;7,921
8615;78283,727;78,283727;8,406
8616;78292,133;78,292133;7,861
8617;78299,994;78,299994;8,646
8618;78308,64;78,30864;8,288
8619;78316,928;78,316928;8,077
8620;78325,005;78,325005;8,941
8621;78333,946;78,333946;8,399
8622;78342,345;78,342345;8,254
8623;78350,599;78,350599;8,119
8624;78358,718;78,358718;8,585
8625;78367,303;78,367303;8,657
8626;78375,96;78,37596;8,696
8627;78384,656;78,384656;8,784
8628;78393,44;78,39344;9,044
8629;78402,484;78,402484;9,115
8630;78411,599;78,411599;9,024
8631;78420,623;78,420623;9,663
8632;78430,286;78,430286;9,172
8633;78439,458;78,439458;9,046
8634;78448,504;78,448504;9,147
8635;78457,651;78,457651;9,571
8636;78467,222;78,467222;9,276
8637;78476,498;78,476498;9,522
8638;78486,02;78,48602;9,681
8639;78495,701;78,495701;9,466
8640;78505,167;78,505167;9,923
8641;78515,09;78,51509;9,602
8642;78524,692;78,524692;12,19
8643;78536,882;78,536882;9,405
8644;78546,287;78,546287;9,642
8645;78555,929;78,555929;10,061
8646;78565,99;78,56599;17,102
8647;78583,092;78,583092;10,266
8648;78593,358;78,593358;10,724
8649;78604,082;78,604082;10,257
8650;78614,339;78,614339;9,543
8651;78623,882;78,623882;9,966
8652;78633,848;78,633848;9,589
8653;78643,437;78,643437;11,743
8654;78655,18;78,65518;8,362
8655;78663,542;78,663542;9,416
8656;78672,958;78,672958;16,186
8657;78689,144;78,689144;9,062
8658;78698,206;78,698206;9,522
8659;78707,728;78,707728;9,719
8660;78717,447;78,717447;9,648
8661;78727,095;78,727095;11,534
8662;78738,629;78,738629;9,296
8663;78747,925;78,747925;8,806
8664;78756,731;78,756731;9,574
8665;78766,305;78,766305;9,923
8666;78776,228;78,776228;11,072
8667;78787,3;78,7873;10,498
8668;78797,798;78,797798;11,166
8669;78808,964;78,808964;9,823
8670;78818,787;78,818787;9,826
8671;78828,613;78,828613;9,504
8672;78838,117;78,838117;9,68
8673;78847,797;78,847797;9,948
8674;78857,745;78,857745;9,396
8675;78867,141;78,867141;9,151
8676;78876,292;78,876292;9,566
8677;78885,858;78,885858;9,32
8678;78895,178;78,895178;9,185
8679;78904,363;78,904363;9,438
8680;78913,801;78,913801;9,222
8681;78923,023;78,923023;9,348
8682;78932,371;78,932371;8,925
8683;78941,296;78,941296;9,08
8684;78950,376;78,950376;8,971
8685;78959,347;78,959347;9,162
8686;78968,509;78,968509;9,099
8687;78977,608;78,977608;9,05
8688;78986,658;78,986658;9,161
8689;78995,819;78,995819;8,83
8690;79004,649;79,004649;10,35
8691;79014,999;79,014999;8,239
8692;79023,238;79,023238;9,099
8693;79032,337;79,032337;8,74
8694;79041,077;79,041077;8,77
8695;79049,847;79,049847;8,548
8696;79058,395;79,058395;8,812
8697;79067,207;79,067207;8,349
8698;79075,556;79,075556;8,716
8699;79084,272;79,084272;9,019
8700;79093,291;79,093291;10,168
8701;79103,459;79,103459;10,083
8702;79113,542;79,113542;8,251
8703;79121,793;79,121793;8,799
8704;79130,592;79,130592;8,525
8705;79139,117;79,139117;8,666
8706;79147,783;79,147783;8,39
8707;79156,173;79,156173;8,49
8708;79164,663;79,164663;8,54
8709;79173,203;79,173203;9,159
8710;79182,362;79,182362;7,794
8711;79190,156;79,190156;8,182
8712;79198,338;79,198338;8,152
8713;79206,49;79,20649;8,531
8714;79215,021;79,215021;8,173
8715;79223,194;79,223194;8,484
8716;79231,678;79,231678;8,564
8717;79240,242;79,240242;8,056
8718;79248,298;79,248298;8,099
8719;79256,397;79,256397;8,327
8720;79264,724;79,264724;8,28
8721;79273,004;79,273004;8,044
8722;79281,048;79,281048;8,091
8723;79289,139;79,289139;8,322
8724;79297,461;79,297461;8,216
8725;79305,677;79,305677;8,185
8726;79313,862;79,313862;8,315
8727;79322,177;79,322177;8,106
8728;79330,283;79,330283;8,147
8729;79338,43;79,33843;8,183
8730;79346,613;79,346613;8,269
8731;79354,882;79,354882;8,285
8732;79363,167;79,363167;7,772
8733;79370,939;79,370939;8,314
8734;79379,253;79,379253;8,015
8735;79387,268;79,387268;10,114
8736;79397,382;79,397382;8,229
8737;79405,611;79,405611;7,847
8738;79413,458;79,413458;8,53
8739;79421,988;79,421988;7,774
8740;79429,762;79,429762;7,952
8741;79437,714;79,437714;8,223
8742;79445,937;79,445937;7,995
8743;79453,932;79,453932;8,286
8744;79462,218;79,462218;7,861
8745;79470,079;79,470079;8,029
8746;79478,108;79,478108;8,441
8747;79486,549;79,486549;8,204
8748;79494,753;79,494753;7,992
8749;79502,745;79,502745;8,161
8750;79510,906;79,510906;8
8751;79518,906;79,518906;7,957
8752;79526,863;79,526863;8,339
8753;79535,202;79,535202;7,89
8754;79543,092;79,543092;8,024
8755;79551,116;79,551116;7,85
8756;79558,966;79,558966;7,824
8757;79566,79;79,56679;7,96
8758;79574,75;79,57475;7,943
8759;79582,693;79,582693;7,814
8760;79590,507;79,590507;7,975
8761;79598,482;79,598482;7,766
8762;79606,248;79,606248;7,711
8763;79613,959;79,613959;8,307
8764;79622,266;79,622266;7,794
8765;79630,06;79,63006;7,809
8766;79637,869;79,637869;8,042
8767;79645,911;79,645911;8,827
8768;79654,738;79,654738;8,301
8769;79663,039;79,663039;7,712
8770;79670,751;79,670751;7,725
8771;79678,476;79,678476;7,762
